"","sub","age","seq_cat","onset","offset","duration","syllable_total","tier"
"938",76,"5 months","individual syllable",871.72,872.09,0.370000000000005,1,"infant vocs"
"939",85,"5 months","individual syllable",179.58,179.88,0.299999999999983,1,"infant vocs"
"940",85,"5 months","individual syllable",326.77,326.97,0.200000000000045,1,"infant vocs"
"941",85,"5 months","individual syllable",347.91,348.27,0.359999999999957,1,"infant vocs"
"942",85,"5 months","individual syllable",352.42,352.55,0.129999999999995,1,"infant vocs"
"943",85,"5 months","individual syllable",420.3,420.74,0.439999999999998,1,"infant vocs"
"944",85,"5 months","individual syllable",571.75,571.94,0.190000000000055,1,"infant vocs"
"945",85,"5 months","individual syllable",591.17,591.39,0.220000000000027,1,"infant vocs"
"946",85,"5 months","individual syllable",609.86,610.04,0.17999999999995,1,"infant vocs"
"947",85,"5 months","individual syllable",645.74,645.89,0.149999999999977,1,"infant vocs"
"948",85,"5 months","individual syllable",650.91,651.36,0.450000000000045,1,"infant vocs"
"949",85,"5 months","individual syllable",901.32,901.59,0.269999999999982,1,"infant vocs"
"950",85,"5 months","individual syllable",914.02,914.47,0.450000000000045,1,"infant vocs"
"951",87,"5 months","individual syllable",7.579,8.059,0.48,1,"infant vocs"
"952",87,"5 months","individual syllable",32.289,32.899,0.609999999999999,1,"infant vocs"
"953",87,"5 months","individual syllable",96.573,97.343,0.77000000000001,1,"infant vocs"
"954",87,"5 months","individual syllable",101.899,102.299,0.400000000000006,1,"infant vocs"
"955",87,"5 months","individual syllable",126.65,127.02,0.36999999999999,1,"infant vocs"
"956",87,"5 months","individual syllable",184.208,184.488,0.280000000000001,1,"infant vocs"
"957",87,"5 months","individual syllable",237.802,238.122,0.320000000000022,1,"infant vocs"
"958",87,"5 months","individual syllable",244.204,245.424,1.22,1,"infant vocs"
"959",87,"5 months","individual syllable",259.24,259.69,0.449999999999989,1,"infant vocs"
"960",87,"5 months","individual syllable",277.826,278.006,0.17999999999995,1,"infant vocs"
"961",87,"5 months","individual syllable",283.232,283.692,0.45999999999998,1,"infant vocs"
"962",87,"5 months","individual syllable",285.75,286.09,0.339999999999975,1,"infant vocs"
"963",87,"5 months","individual syllable",302.898,303.698,0.799999999999955,1,"infant vocs"
"964",87,"5 months","individual syllable",310.49,310.94,0.449999999999989,1,"infant vocs"
"965",87,"5 months","individual syllable",314.579,315.779,1.19999999999999,1,"infant vocs"
"966",87,"5 months","individual syllable",336.56,337.09,0.529999999999973,1,"infant vocs"
"967",87,"5 months","individual syllable",343.871,345.871,2,1,"infant vocs"
"968",87,"5 months","individual syllable",348.911,350.531,1.62,1,"infant vocs"
"969",87,"5 months","individual syllable",356.004,358.094,2.08999999999997,1,"infant vocs"
"970",87,"5 months","individual syllable",359.39,360.31,0.920000000000016,1,"infant vocs"
"971",87,"5 months","individual syllable",437.336,438.046,0.70999999999998,1,"infant vocs"
"972",87,"5 months","individual syllable",444.821,445.366,0.544999999999959,1,"infant vocs"
"973",87,"5 months","individual syllable",447.514,448.274,0.759999999999991,1,"infant vocs"
"974",87,"5 months","individual syllable",482.71,482.93,0.220000000000027,1,"infant vocs"
"975",87,"5 months","individual syllable",483.97,484.15,0.17999999999995,1,"infant vocs"
"976",87,"5 months","individual syllable",485.27,485.45,0.180000000000007,1,"infant vocs"
"977",87,"5 months","individual syllable",488.916,490.586,1.67000000000002,1,"infant vocs"
"978",87,"5 months","individual syllable",495.19,495.42,0.230000000000018,1,"infant vocs"
"979",87,"5 months","individual syllable",533.06,533.35,0.290000000000077,1,"infant vocs"
"980",87,"5 months","individual syllable",538.08,539.19,1.11000000000001,1,"infant vocs"
"981",87,"5 months","individual syllable",554.302,555.175,0.872999999999934,1,"infant vocs"
"982",87,"5 months","individual syllable",569.35,570.1,0.75,1,"infant vocs"
"983",87,"5 months","individual syllable",591.23,591.58,0.350000000000023,1,"infant vocs"
"984",87,"5 months","individual syllable",595.52,596.09,0.57000000000005,1,"infant vocs"
"985",87,"5 months","individual syllable",599.04,599.46,0.420000000000073,1,"infant vocs"
"986",87,"5 months","individual syllable",603.38,604.02,0.639999999999986,1,"infant vocs"
"987",87,"5 months","individual syllable",680.569,680.86,0.291000000000054,1,"infant vocs"
"988",87,"5 months","individual syllable",683.848,685.417,1.56900000000007,1,"infant vocs"
"989",87,"5 months","individual syllable",727.82,728.29,0.469999999999914,1,"infant vocs"
"990",87,"5 months","individual syllable",734.14,734.45,0.310000000000059,1,"infant vocs"
"991",87,"5 months","individual syllable",735.759,738.481,2.72199999999998,1,"infant vocs"
"992",87,"5 months","individual syllable",743.39,743.55,0.159999999999968,1,"infant vocs"
"993",87,"5 months","individual syllable",745.214,747.961,2.74699999999996,1,"infant vocs"
"994",87,"5 months","individual syllable",770.15,770.47,0.32000000000005,1,"infant vocs"
"995",87,"5 months","individual syllable",776.75,777.02,0.269999999999982,1,"infant vocs"
"996",87,"5 months","individual syllable",778.52,778.79,0.269999999999982,1,"infant vocs"
"997",87,"5 months","individual syllable",780.809,782.05,1.24099999999999,1,"infant vocs"
"998",87,"5 months","individual syllable",783.3,783.44,0.1400000000001,1,"infant vocs"
"999",87,"5 months","individual syllable",815.03,815.44,0.410000000000082,1,"infant vocs"
"1000",87,"5 months","individual syllable",825.87,826.19,0.32000000000005,1,"infant vocs"
"1001",87,"5 months","individual syllable",827.73,827.96,0.230000000000018,1,"infant vocs"
"1002",87,"5 months","individual syllable",837.63,837.97,0.340000000000032,1,"infant vocs"
"1003",87,"5 months","individual syllable",862.13,862.41,0.279999999999973,1,"infant vocs"
"1004",87,"5 months","individual syllable",867.31,868.24,0.930000000000064,1,"infant vocs"
"1005",87,"5 months","individual syllable",871.23,871.75,0.519999999999982,1,"infant vocs"
"1006",87,"5 months","individual syllable",874.96,876.5,1.53999999999996,1,"infant vocs"
"1007",87,"5 months","individual syllable",885.56,886.1,0.540000000000077,1,"infant vocs"
"1008",87,"5 months","individual syllable",891.01,891.28,0.269999999999982,1,"infant vocs"
"1009",87,"5 months","individual syllable",897.277,899.606,2.32899999999995,1,"infant vocs"
"1010",87,"5 months","individual syllable",903.3,905.53,2.23000000000002,1,"infant vocs"
"1011",91,"5 months","individual syllable",85.66,86.3,0.640000000000001,1,"infant vocs"
"1012",91,"5 months","individual syllable",232.325,233.115,0.79000000000002,1,"infant vocs"
"1013",91,"5 months","individual syllable",234.635,236.565,1.93000000000001,1,"infant vocs"
"1014",91,"5 months","individual syllable",339.82,340.15,0.329999999999984,1,"infant vocs"
"1015",91,"5 months","individual syllable",367.28,367.48,0.200000000000045,1,"infant vocs"
"1016",91,"5 months","individual syllable",381.2,381.58,0.379999999999995,1,"infant vocs"
"1017",91,"5 months","individual syllable",416.79,416.97,0.180000000000007,1,"infant vocs"
"1018",91,"5 months","individual syllable",442.83,443.3,0.470000000000027,1,"infant vocs"
"1019",91,"5 months","individual syllable",458.655,459.035,0.380000000000052,1,"infant vocs"
"1020",91,"5 months","individual syllable",490.99,491.54,0.550000000000011,1,"infant vocs"
"1021",91,"5 months","individual syllable",542.325,543.665,1.33999999999992,1,"infant vocs"
"1022",91,"5 months","individual syllable",569.57,570.24,0.669999999999959,1,"infant vocs"
"1023",91,"5 months","individual syllable",573.26,573.45,0.190000000000055,1,"infant vocs"
"1024",91,"5 months","individual syllable",577.23,577.69,0.460000000000036,1,"infant vocs"
"1025",91,"5 months","individual syllable",633.9,634.6,0.700000000000045,1,"infant vocs"
"1026",91,"5 months","individual syllable",642.92,643.25,0.330000000000041,1,"infant vocs"
"1027",91,"5 months","individual syllable",658.12,659.35,1.23000000000002,1,"infant vocs"
"1028",91,"5 months","individual syllable",703.385,703.65,0.264999999999986,1,"infant vocs"
"1029",91,"5 months","individual syllable",708.03,708.41,0.379999999999995,1,"infant vocs"
"1030",91,"5 months","individual syllable",709.625,710.435,0.809999999999945,1,"infant vocs"
"1031",91,"5 months","individual syllable",718.45,718.62,0.169999999999959,1,"infant vocs"
"1032",91,"5 months","individual syllable",759.63,760.25,0.620000000000005,1,"infant vocs"
"1033",91,"5 months","individual syllable",761.4,762.03,0.629999999999995,1,"infant vocs"
"1034",91,"5 months","individual syllable",788.82,790.21,1.38999999999999,1,"infant vocs"
"1035",91,"5 months","individual syllable",793.42,793.74,0.32000000000005,1,"infant vocs"
"1036",91,"5 months","individual syllable",797.18,797.73,0.550000000000068,1,"infant vocs"
"1037",91,"5 months","individual syllable",800.78,801.26,0.480000000000018,1,"infant vocs"
"1038",91,"5 months","individual syllable",811.4,815.46,4.06000000000006,1,"infant vocs"
"1039",94,"5 months","individual syllable",73.33,73.67,0.340000000000003,1,"infant vocs"
"1040",94,"5 months","individual syllable",78.55,79.36,0.810000000000002,1,"infant vocs"
"1041",94,"5 months","individual syllable",159.66,160.17,0.509999999999991,1,"infant vocs"
"1042",94,"5 months","individual syllable",164.08,164.87,0.789999999999992,1,"infant vocs"
"1043",94,"5 months","individual syllable",166,166.65,0.650000000000006,1,"infant vocs"
"1044",94,"5 months","individual syllable",231.97,232.54,0.569999999999993,1,"infant vocs"
"1045",94,"5 months","individual syllable",242.6,243.18,0.580000000000013,1,"infant vocs"
"1046",94,"5 months","individual syllable",368.41,368.94,0.529999999999973,1,"infant vocs"
"1047",94,"5 months","individual syllable",457.77,458.36,0.590000000000032,1,"infant vocs"
"1048",94,"5 months","individual syllable",460.71,461.94,1.23000000000002,1,"infant vocs"
"1049",94,"5 months","individual syllable",466.75,467.58,0.829999999999984,1,"infant vocs"
"1050",94,"5 months","individual syllable",470.6,471.92,1.31999999999999,1,"infant vocs"
"1051",94,"5 months","individual syllable",491.84,492.53,0.689999999999998,1,"infant vocs"
"1052",94,"5 months","individual syllable",612.01,612.16,0.149999999999977,1,"infant vocs"
"1053",94,"5 months","individual syllable",661.429,662.391,0.961999999999989,1,"infant vocs"
"1054",94,"5 months","individual syllable",747.68,747.91,0.230000000000018,1,"infant vocs"
"1055",94,"5 months","individual syllable",855.51,856.78,1.26999999999998,1,"infant vocs"
"1056",96,"5 months","individual syllable",80.37,80.69,0.319999999999993,1,"infant vocs"
"1057",96,"5 months","individual syllable",84.085,84.565,0.480000000000004,1,"infant vocs"
"1058",96,"5 months","individual syllable",111.5,111.95,0.450000000000003,1,"infant vocs"
"1059",96,"5 months","individual syllable",139.32,139.77,0.450000000000017,1,"infant vocs"
"1060",96,"5 months","individual syllable",185.18,185.63,0.449999999999989,1,"infant vocs"
"1061",96,"5 months","individual syllable",192.24,193.13,0.889999999999986,1,"infant vocs"
"1062",96,"5 months","individual syllable",215.2,215.62,0.420000000000016,1,"infant vocs"
"1063",96,"5 months","individual syllable",247,247.56,0.560000000000002,1,"infant vocs"
"1064",96,"5 months","individual syllable",305.07,305.97,0.900000000000034,1,"infant vocs"
"1065",96,"5 months","individual syllable",418.72,418.9,0.17999999999995,1,"infant vocs"
"1066",96,"5 months","individual syllable",430.79,430.99,0.199999999999989,1,"infant vocs"
"1067",96,"5 months","individual syllable",464.99,465.25,0.259999999999991,1,"infant vocs"
"1068",96,"5 months","individual syllable",491.41,492.52,1.10999999999996,1,"infant vocs"
"1069",96,"5 months","individual syllable",626.57,627.03,0.459999999999923,1,"infant vocs"
"1070",96,"5 months","individual syllable",647.13,647.45,0.32000000000005,1,"infant vocs"
"1071",96,"5 months","individual syllable",660.72,660.94,0.220000000000027,1,"infant vocs"
"1072",96,"5 months","individual syllable",696.05,696.21,0.160000000000082,1,"infant vocs"
"1073",96,"5 months","individual syllable",704.23,704.45,0.220000000000027,1,"infant vocs"
"1074",96,"5 months","individual syllable",734.17,734.81,0.639999999999986,1,"infant vocs"
"1075",96,"5 months","individual syllable",774.01,774.22,0.210000000000036,1,"infant vocs"
"1076",96,"5 months","individual syllable",797.52,797.95,0.430000000000064,1,"infant vocs"
"1077",96,"5 months","individual syllable",811.84,812.21,0.370000000000005,1,"infant vocs"
"1078",96,"5 months","individual syllable",820.355,821.345,0.990000000000009,1,"infant vocs"
"1079",96,"5 months","individual syllable",836.18,836.55,0.370000000000005,1,"infant vocs"
"1080",96,"5 months","individual syllable",847.69,848.01,0.319999999999936,1,"infant vocs"
"1081",96,"5 months","individual syllable",861.63,862.4,0.769999999999982,1,"infant vocs"
"1082",96,"5 months","individual syllable",863.58,863.91,0.329999999999927,1,"infant vocs"
"1083",96,"5 months","individual syllable",865.04,868.42,3.38,1,"infant vocs"
"1084",96,"5 months","individual syllable",886.13,887.68,1.54999999999995,1,"infant vocs"
"1085",96,"5 months","individual syllable",890.02,891.21,1.19000000000005,1,"infant vocs"
"1086",96,"5 months","individual syllable",894.915,896.375,1.46000000000004,1,"infant vocs"
"1087",96,"5 months","individual syllable",902.03,902.63,0.600000000000023,1,"infant vocs"
"1088",96,"5 months","individual syllable",904.265,905.525,1.25999999999999,1,"infant vocs"
"1089",97,"5 months","individual syllable",64.044,64.288,0.244,1,"infant vocs"
"1090",97,"5 months","individual syllable",213.443,214.288,0.844999999999999,1,"infant vocs"
"1091",97,"5 months","individual syllable",218.155,218.577,0.421999999999997,1,"infant vocs"
"1092",97,"5 months","individual syllable",773.966,774.7,0.734000000000037,1,"infant vocs"
"1093",97,"5 months","individual syllable",850.49,850.71,0.220000000000027,1,"infant vocs"
"1094",99,"5 months","individual syllable",118.98,119.37,0.390000000000001,1,"infant vocs"
"1095",99,"5 months","individual syllable",210.22,210.9,0.680000000000007,1,"infant vocs"
"1096",99,"5 months","individual syllable",258.675,261.005,2.32999999999998,1,"infant vocs"
"1097",99,"5 months","individual syllable",293.085,295.465,2.38,1,"infant vocs"
"1098",99,"5 months","individual syllable",318.62,319.49,0.870000000000005,1,"infant vocs"
"1099",99,"5 months","individual syllable",322.46,323.62,1.16000000000003,1,"infant vocs"
"1100",99,"5 months","individual syllable",330.21,331.17,0.960000000000036,1,"infant vocs"
"1101",99,"5 months","individual syllable",338.72,339.17,0.449999999999989,1,"infant vocs"
"1102",99,"5 months","individual syllable",345.91,346.24,0.329999999999984,1,"infant vocs"
"1103",99,"5 months","individual syllable",420.01,420.62,0.610000000000014,1,"infant vocs"
"1104",99,"5 months","individual syllable",448.42,448.59,0.169999999999959,1,"infant vocs"
"1105",99,"5 months","individual syllable",474.48,474.89,0.409999999999968,1,"infant vocs"
